episode,total_reward,avg_reward_per_decision,epsilon
551,-844349.0,-8443.49,0.191
552,-888504.0,-8461.9429,0.1904
553,-329976.0,-3112.9811,0.1899
554,-358710.0,-3551.5842,0.1893
555,-368244.0,-3645.9802,0.1887
556,-826164.0,-8430.2449,0.1882
557,-422288.0,-4021.7905,0.1876
558,-454111.0,-4541.11,0.187
559,-536682.0,-5210.5049,0.1865
560,-450310.0,-4595.0,0.1859
561,-495698.0,-4956.98,0.1853
562,-609480.0,-6094.8,0.1848
563,-723072.0,-7378.2857,0.1842
564,-570096.0,-5534.9126,0.1837
565,-783914.0,-7918.3232,0.1831
566,-504137.0,-5420.828,0.1826
567,-897785.0,-8801.8137,0.182
568,-304242.0,-2817.0556,0.1815
569,-373675.0,-3627.9126,0.1809
570,-487554.0,-4733.534,0.1804
571,-1155741.0,-11442.9802,0.1799
572,-399052.0,-3951.0099,0.1793
573,-579771.0,-5521.6286,0.1788
574,-281618.0,-2816.18,0.1782
575,-524255.0,-5190.6436,0.1777
576,-889812.0,-8474.4,0.1772
577,-608072.0,-6020.5149,0.1766
578,-492446.0,-5129.6458,0.1761
579,-1340330.0,-12887.7885,0.1756
580,-409327.0,-3974.0485,0.1751
581,-358622.0,-3448.2885,0.1745
582,-292744.0,-2987.1837,0.174
583,-413746.0,-3940.4381,0.1735
584,-355403.0,-3260.578,0.173
585,-335358.0,-3287.8235,0.1725
586,-648276.0,-6058.6542,0.1719
587,-418600.0,-4064.0777,0.1714
588,-362555.0,-3420.3302,0.1709
589,-896137.0,-9238.5258,0.1704
590,-468009.0,-4457.2286,0.1699
591,-321340.0,-3089.8077,0.1694
592,-992605.0,-9364.1981,0.1689
593,-1229033.0,-12168.6436,0.1684
594,-396612.0,-3888.3529,0.1679
595,-460837.0,-4608.37,0.1673
596,-336687.0,-3237.375,0.1668
597,-983571.0,-9642.8529,0.1663
598,-804602.0,-8127.2929,0.1658
599,-454500.0,-4328.5714,0.1653
600,-400354.0,-3886.932,0.1649
601,-869489.0,-8524.402,0.1644
602,-513862.0,-4757.9815,0.1639
603,-384576.0,-3594.1682,0.1634
604,-265526.0,-2481.5514,0.1629
605,-319890.0,-3231.2121,0.1624
