episode,total_reward,avg_reward_per_decision,epsilon
308,-314660.0,-3535.5056,0.3964
309,-291173.0,-3425.5647,0.3952
310,-264766.0,-2787.0105,0.394
311,-277031.0,-2885.7396,0.3928
312,-293537.0,-3373.9885,0.3916
313,-280014.0,-2947.5158,0.3905
314,-322914.0,-3890.5301,0.3893
315,-308063.0,-3312.5054,0.3881
316,-303286.0,-3063.4949,0.387
317,-320601.0,-3602.2584,0.3858
318,-257145.0,-2545.9901,0.3846
319,-275476.0,-2962.1075,0.3835
320,-319761.0,-3401.7128,0.3823
321,-310526.0,-3375.2826,0.3812
322,-300505.0,-3494.2442,0.3801
323,-286882.0,-3152.5495,0.3789
324,-292165.0,-2864.3627,0.3778
325,-289584.0,-3253.7528,0.3766
326,-277818.0,-2955.5106,0.3755
327,-291490.0,-3168.3696,0.3744
328,-260485.0,-2713.3854,0.3733
329,-271884.0,-2802.9278,0.3721
330,-269893.0,-2902.0753,0.371
331,-315162.0,-3249.0928,0.3699
332,-262898.0,-2682.6327,0.3688
333,-282499.0,-3210.2159,0.3677
334,-270185.0,-2701.85,0.3666
335,-273737.0,-3421.7125,0.3655
336,-310121.0,-3736.3976,0.3644
337,-269904.0,-3102.3448,0.3633
338,-283643.0,-2985.7158,0.3622
339,-308685.0,-3507.7841,0.3611
340,-283249.0,-3293.593,0.36
341,-253237.0,-2584.051,0.359
342,-292007.0,-3208.8681,0.3579
343,-297429.0,-3034.9898,0.3568
344,-262112.0,-2674.6122,0.3557
345,-276289.0,-3328.7831,0.3547
346,-273498.0,-2878.9263,0.3536
347,-262736.0,-2575.8431,0.3525
348,-280367.0,-3047.4674,0.3515
349,-276353.0,-2939.9255,0.3504
350,-270164.0,-2814.2083,0.3494
351,-261439.0,-2640.798,0.3483
352,-285506.0,-2913.3265,0.3473
353,-264921.0,-2911.2198,0.3463
354,-290600.0,-2935.3535,0.3452
355,-304406.0,-3106.1837,0.3442
356,-254321.0,-2493.3431,0.3431
357,-265142.0,-2705.5306,0.3421
358,-244374.0,-2468.4242,0.3411
359,-259472.0,-2471.1619,0.3401
360,-266748.0,-2749.9794,0.339
361,-283847.0,-2926.2577,0.338
362,-284883.0,-3351.5647,0.337
363,-260123.0,-2681.6804,0.336
364,-301482.0,-3276.9783,0.335
365,-277413.0,-3152.4205,0.334
366,-270778.0,-2654.6863,0.333
367,-263117.0,-2657.7475,0.332
368,-253526.0,-2391.7547,0.331
369,-278608.0,-2872.2474,0.33
370,-259648.0,-2570.7723,0.329
371,-264924.0,-2879.6087,0.328
372,-333991.0,-3373.6465,0.327
373,-294602.0,-3006.1429,0.3261
374,-248258.0,-2387.0962,0.3251
375,-298094.0,-3205.3118,0.3241
376,-291749.0,-3137.086,0.3231
377,-292689.0,-2926.89,0.3222
378,-254832.0,-2963.1628,0.3212
379,-263013.0,-2604.0891,0.3202
380,-252489.0,-2404.6571,0.3193
381,-253401.0,-2559.6061,0.3183
382,-284982.0,-3166.4667,0.3174
383,-258440.0,-2778.9247,0.3164
384,-256191.0,-2614.1939,0.3155
385,-261719.0,-2423.3241,0.3145
386,-251880.0,-2570.2041,0.3136
387,-289534.0,-2984.8866,0.3126
388,-323645.0,-3677.7841,0.3117
389,-258245.0,-2747.2872,0.3108
390,-262652.0,-2431.963,0.3098
391,-277856.0,-3087.2889,0.3089
392,-284210.0,-3023.5106,0.308
393,-286400.0,-3014.7368,0.307
394,-238689.0,-2652.1,0.3061
395,-245449.0,-2504.5816,0.3052
396,-251423.0,-2417.5288,0.3043
397,-245956.0,-2644.6882,0.3034
398,-270243.0,-3036.4382,0.3025
399,-253425.0,-2559.8485,0.3016
400,-258440.0,-2610.5051,0.3007
401,-258421.0,-2533.5392,0.2997
402,-281268.0,-2784.8317,0.2989
403,-264607.0,-2727.9072,0.298
404,-272903.0,-2784.7245,0.2971
405,-261813.0,-2909.0333,0.2962
406,-267172.0,-2671.72,0.2953
407,-252115.0,-2356.215,0.2944
408,-253468.0,-2586.4082,0.2935
409,-262555.0,-2983.5795,0.2926
410,-327328.0,-3445.5579,0.2918
411,-310969.0,-3343.7527,0.2909
412,-294114.0,-3162.5161,0.29
413,-256850.0,-3021.7647,0.2891
414,-286899.0,-2957.7216,0.2883
415,-243476.0,-2536.2083,0.2874
416,-256106.0,-2613.3265,0.2865
417,-288174.0,-2853.2079,0.2857
418,-244351.0,-2519.0825,0.2848
419,-240723.0,-2407.23,0.284
420,-276271.0,-2939.0532,0.2831
421,-281009.0,-3054.4457,0.2823
422,-288811.0,-2831.4804,0.2814
423,-259217.0,-2445.4434,0.2806
424,-262134.0,-2449.8505,0.2797
425,-254932.0,-2360.4815,0.2789
426,-281354.0,-2900.5567,0.2781
427,-257274.0,-2450.2286,0.2772
428,-314759.0,-3313.2526,0.2764
429,-252288.0,-2357.8318,0.2756
430,-295006.0,-2979.8586,0.2747
431,-299859.0,-3123.5312,0.2739
432,-244494.0,-2328.5143,0.2731
433,-242580.0,-2246.1111,0.2723
434,-257828.0,-2432.3396,0.2715
435,-261516.0,-2490.6286,0.2706
436,-263840.0,-3032.6437,0.2698
437,-267576.0,-2675.76,0.269
438,-268901.0,-2662.3861,0.2682
439,-275952.0,-2874.5,0.2674
440,-264458.0,-2754.7708,0.2666
441,-292936.0,-3219.0769,0.2658
442,-273167.0,-3035.1889,0.265
443,-257051.0,-2545.0594,0.2642
444,-253537.0,-2668.8105,0.2634
445,-302639.0,-3219.5638,0.2626
446,-257713.0,-2629.7245,0.2618
447,-242590.0,-2695.4444,0.2611
448,-285596.0,-2914.2449,0.2603
449,-265279.0,-2502.6321,0.2595
450,-271720.0,-2663.9216,0.2587
451,-274631.0,-2746.31,0.2579
452,-269237.0,-2564.1619,0.2572
453,-249167.0,-2419.0971,0.2564
454,-260474.0,-2831.2391,0.2556
455,-272712.0,-2572.7547,0.2549
456,-275663.0,-2812.8878,0.2541
457,-289992.0,-2989.6082,0.2533
458,-253767.0,-2487.9118,0.2526
459,-247072.0,-2287.7037,0.2518
460,-305319.0,-3115.5,0.2511
461,-323498.0,-2940.8909,0.2503
462,-278451.0,-2870.6289,0.2496
463,-245594.0,-2232.6727,0.2488
464,-251582.0,-2442.5437,0.2481
465,-236749.0,-2466.1354,0.2473
466,-282470.0,-2639.9065,0.2466
467,-283726.0,-2925.0103,0.2458
468,-261804.0,-2541.7864,0.2451
469,-264528.0,-2645.28,0.2444
470,-254024.0,-2646.0833,0.2436
471,-254193.0,-2444.1635,0.2429
472,-254809.0,-2450.0865,0.2422
473,-248189.0,-2341.4057,0.2414
474,-289994.0,-2959.1224,0.2407
475,-239762.0,-2261.9057,0.24
476,-217299.0,-2130.3824,0.2393
477,-291957.0,-2890.6634,0.2386
478,-264355.0,-2541.875,0.2378
479,-263826.0,-2719.8557,0.2371
480,-263560.0,-2463.1776,0.2364
481,-241733.0,-2466.6633,0.2357
482,-240307.0,-2427.3434,0.235
483,-251788.0,-2650.4,0.2343
484,-262283.0,-2521.9519,0.2336
485,-277409.0,-2641.9905,0.2329
486,-295441.0,-2984.2525,0.2322
487,-271923.0,-2640.0291,0.2315
488,-262578.0,-2454.0,0.2308
489,-250815.0,-2411.6827,0.2301
490,-283433.0,-2806.2673,0.2294
491,-262691.0,-2886.7143,0.2287
492,-253812.0,-2643.875,0.228
493,-251353.0,-2464.2451,0.2274
494,-271616.0,-2611.6923,0.2267
495,-275301.0,-2992.4022,0.226
496,-252261.0,-2449.1359,0.2253
497,-285680.0,-2885.6566,0.2246
498,-277238.0,-2718.0196,0.224
499,-243145.0,-2383.7745,0.2233
500,-296573.0,-2995.6869,0.2226
501,-1200114.0,-11010.2202,0.222
