episode,total_reward,avg_reward_per_decision,epsilon
559,-317918.0,-2999.2264,0.1865
560,-296038.0,-2619.8053,0.1859
561,-226569.0,-2178.5481,0.1853
562,-329678.0,-3398.7423,0.1848
563,-351309.0,-3584.7857,0.1842
564,-277076.0,-2565.5185,0.1837
565,-210420.0,-2083.3663,0.1831
566,-216086.0,-2038.5472,0.1826
567,-258535.0,-2693.0729,0.182
568,-247882.0,-2503.8586,0.1815
569,-220645.0,-2062.1028,0.1809
570,-310586.0,-2986.4038,0.1804
571,-367570.0,-3500.6667,0.1799
572,-228312.0,-2133.757,0.1793
573,-219736.0,-2133.3592,0.1788
574,-275452.0,-2782.3434,0.1782
575,-244732.0,-2308.7925,0.1777
576,-212893.0,-2027.5524,0.1772
577,-248975.0,-2514.899,0.1766
578,-256089.0,-2586.7576,0.1761
579,-281480.0,-2490.9735,0.1756
580,-270044.0,-2755.551,0.1751
581,-371286.0,-3604.7184,0.1745
582,-236765.0,-2254.9048,0.174
583,-211804.0,-2036.5769,0.1735
584,-305673.0,-2753.8108,0.173
585,-332274.0,-3134.6604,0.1725
586,-303990.0,-2841.028,0.1719
587,-288012.0,-2969.1959,0.1714
588,-192753.0,-1835.7429,0.1709
589,-276050.0,-2556.0185,0.1704
590,-389657.0,-3641.6542,0.1699
591,-253492.0,-2509.8218,0.1694
592,-230059.0,-2255.4804,0.1689
593,-281923.0,-2610.3981,0.1684
594,-209463.0,-1994.8857,0.1679
595,-365299.0,-3290.982,0.1673
596,-267264.0,-2521.3585,0.1668
597,-275144.0,-2456.6429,0.1663
598,-252954.0,-2320.6789,0.1658
599,-354362.0,-3221.4727,0.1653
600,-226804.0,-2119.6636,0.1649
601,-221994.0,-1930.3826,0.1644
602,-277303.0,-2858.7938,0.1639
603,-347113.0,-3274.6509,0.1634
604,-212320.0,-2003.0189,0.1629
605,-271486.0,-2537.2523,0.1624
606,-208569.0,-1862.2232,0.1619
607,-326905.0,-3026.8981,0.1614
608,-337508.0,-3154.2804,0.1609
609,-240619.0,-2359.0098,0.1605
610,-225299.0,-1976.307,0.16
611,-194944.0,-1805.037,0.1595
612,-248660.0,-2200.531,0.159
613,-221696.0,-2052.7407,0.1585
614,-326954.0,-2999.578,0.1581
615,-253507.0,-2223.7456,0.1576
616,-262156.0,-2427.3704,0.1571
617,-243389.0,-2173.1161,0.1566
618,-289757.0,-2708.0093,0.1562
619,-312334.0,-3092.4158,0.1557
620,-300841.0,-2549.5,0.1552
621,-255344.0,-2431.8476,0.1548
622,-245484.0,-2231.6727,0.1543
623,-319816.0,-2907.4182,0.1538
624,-309201.0,-2836.7064,0.1534
625,-404131.0,-3640.8198,0.1529
626,-224673.0,-2139.7429,0.1525
627,-261998.0,-2701.0103,0.152
628,-359370.0,-3523.2353,0.1516
629,-242452.0,-2331.2692,0.1511
630,-234162.0,-2273.4175,0.1506
631,-312560.0,-2976.7619,0.1502
632,-318676.0,-2897.0545,0.1497
633,-293162.0,-2846.233,0.1493
634,-317494.0,-3143.505,0.1488
635,-240821.0,-2131.1593,0.1484
636,-202971.0,-1896.9252,0.148
637,-293753.0,-2646.4234,0.1475
638,-253300.0,-2302.7273,0.1471
639,-328210.0,-2904.5133,0.1466
640,-216272.0,-1848.4786,0.1462
641,-247781.0,-2382.5096,0.1457
642,-258864.0,-2332.1081,0.1453
643,-333409.0,-3115.972,0.1449
644,-257318.0,-2450.6476,0.1444
645,-321205.0,-3212.05,0.144
646,-215677.0,-1960.7,0.1436
647,-281612.0,-2514.3929,0.1431
648,-210429.0,-1862.2035,0.1427
649,-213021.0,-2088.4412,0.1423
650,-252313.0,-2380.3113,0.1419
651,-360328.0,-3336.3704,0.1414
652,-304979.0,-3080.596,0.141
653,-207460.0,-1869.009,0.1406
654,-272179.0,-2452.0631,0.1402
655,-241589.0,-2322.9712,0.1397
656,-214413.0,-1949.2091,0.1393
657,-233150.0,-2199.5283,0.1389
658,-263489.0,-2558.1456,0.1385
659,-296444.0,-2600.386,0.1381
660,-276019.0,-2509.2636,0.1377
661,-202786.0,-1895.1963,0.1372
662,-291328.0,-2801.2308,0.1368
663,-269040.0,-2445.8182,0.1364
664,-260077.0,-2575.0198,0.136
665,-240125.0,-2331.3107,0.1356
666,-363481.0,-3334.6881,0.1352
667,-217666.0,-1943.4464,0.1348
668,-221146.0,-2047.6481,0.1344
669,-260904.0,-2288.6316,0.134
670,-246194.0,-2178.708,0.1336
671,-203278.0,-1831.3333,0.1332
672,-240808.0,-2169.4414,0.1328
673,-254279.0,-2173.3248,0.1324
674,-245505.0,-2505.1531,0.132
675,-293323.0,-2820.4135,0.1316
676,-249686.0,-2190.2281,0.1312
677,-207397.0,-2033.3039,0.1308
678,-245691.0,-2339.9143,0.1304
679,-270260.0,-2434.7748,0.13
680,-275149.0,-2697.5392,0.1296
681,-308999.0,-2971.1442,0.1292
682,-346545.0,-3122.027,0.1289
683,-219613.0,-2052.4579,0.1285
684,-300695.0,-2863.7619,0.1281
685,-232413.0,-2213.4571,0.1277
686,-353863.0,-3104.0614,0.1273
687,-245323.0,-2358.875,0.1269
688,-261747.0,-2446.2336,0.1266
689,-306089.0,-3000.8725,0.1262
690,-195132.0,-1773.9273,0.1258
691,-296525.0,-2601.0965,0.1254
692,-188589.0,-1714.4455,0.125
693,-238588.0,-2229.7944,0.1247
694,-216974.0,-1954.7207,0.1243
695,-218578.0,-2062.0566,0.1239
696,-224511.0,-2118.0283,0.1235
697,-229052.0,-2027.0088,0.1232
698,-211788.0,-2056.1942,0.1228
699,-281356.0,-2731.6117,0.1224
700,-273381.0,-2419.3009,0.1221
701,-356547.0,-3183.4554,0.1217
702,-229087.0,-2045.4196,0.1213
703,-224969.0,-2063.9358,0.121
704,-238108.0,-2088.6667,0.1206
