episode,total_reward,avg_reward_per_decision,epsilon
595,-79355.0,-702.2566,0.1673
596,-87092.0,-731.8655,0.1668
597,-75617.0,-646.2991,0.1663
598,-88534.0,-756.7009,0.1658
599,-89912.0,-768.4786,0.1653
600,-92354.0,-810.1228,0.1649
601,-86355.0,-777.973,0.1644
602,-81147.0,-693.5641,0.1639
603,-88199.0,-734.9917,0.1634
604,-81495.0,-708.6522,0.1629
605,-88145.0,-746.9915,0.1624
606,-85419.0,-717.8067,0.1619
607,-87020.0,-725.1667,0.1614
608,-84458.0,-734.4174,0.1609
609,-85390.0,-742.5217,0.1605
610,-87485.0,-781.1161,0.16
611,-85638.0,-751.2105,0.1595
612,-77571.0,-686.469,0.159
613,-98879.0,-823.9917,0.1585
614,-77760.0,-664.6154,0.1581
615,-84841.0,-707.0083,0.1576
616,-87152.0,-732.3697,0.1571
617,-98414.0,-863.2807,0.1566
618,-81022.0,-698.4655,0.1562
619,-82387.0,-692.3277,0.1557
620,-82435.0,-698.6017,0.1552
621,-75146.0,-647.8103,0.1548
622,-77591.0,-657.5508,0.1543
623,-76874.0,-662.7069,0.1538
624,-91320.0,-815.3571,0.1534
625,-82468.0,-693.0084,0.1529
626,-97533.0,-848.113,0.1525
627,-79893.0,-682.8462,0.152
628,-83622.0,-714.7179,0.1516
629,-87386.0,-773.3274,0.1511
630,-94199.0,-805.1197,0.1506
631,-88696.0,-778.0351,0.1502
632,-89874.0,-768.1538,0.1497
633,-98771.0,-858.8783,0.1493
634,-78912.0,-674.4615,0.1488
635,-84486.0,-686.878,0.1484
636,-81663.0,-692.0593,0.148
637,-85019.0,-702.6364,0.1475
638,-84893.0,-738.2,0.1471
639,-85956.0,-741.0,0.1466
640,-87506.0,-760.9217,0.1462
641,-88573.0,-770.2,0.1457
642,-85721.0,-726.4492,0.1453
643,-82523.0,-705.3248,0.1449
644,-101694.0,-884.2957,0.1444
645,-78365.0,-675.5603,0.144
646,-81944.0,-706.4138,0.1436
647,-81740.0,-698.6325,0.1431
648,-84255.0,-726.3362,0.1427
649,-83595.0,-702.479,0.1423
650,-78668.0,-650.1488,0.1419
651,-77476.0,-651.0588,0.1414
652,-87040.0,-743.9316,0.141
653,-89044.0,-754.6102,0.1406
654,-88108.0,-746.678,0.1402
655,-84582.0,-748.5133,0.1397
656,-79305.0,-683.6638,0.1393
657,-90605.0,-794.7807,0.1389
658,-91635.0,-776.5678,0.1385
659,-91011.0,-784.5776,0.1381
660,-89616.0,-753.0756,0.1377
