episode,total_reward,avg_reward_per_decision,epsilon
496,-599469.0,-5352.4018,0.2253
497,-790894.0,-7604.75,0.2246
498,-684321.0,-6709.0294,0.224
499,-821426.0,-7823.1048,0.2233
500,-868370.0,-9237.9787,0.2226
501,-850180.0,-8501.8,0.222
502,-804471.0,-7965.0594,0.2213
503,-835139.0,-8187.6373,0.2206
504,-804586.0,-8127.1313,0.22
505,-682032.0,-6621.6699,0.2193
506,-728530.0,-7005.0962,0.2187
507,-711233.0,-6585.4907,0.218
508,-669107.0,-6312.3302,0.2173
509,-692239.0,-6126.0088,0.2167
510,-549609.0,-5088.9722,0.216
511,-586203.0,-5530.217,0.2154
512,-484074.0,-4745.8235,0.2147
513,-683724.0,-6638.0971,0.2141
514,-648787.0,-6178.9238,0.2135
515,-519761.0,-5046.2233,0.2128
516,-644446.0,-5967.0926,0.2122
517,-690903.0,-6643.2981,0.2115
518,-861871.0,-9168.8404,0.2109
519,-611230.0,-5877.2115,0.2103
520,-758523.0,-7436.5,0.2096
521,-1035692.0,-10254.3762,0.209
522,-1087028.0,-10352.6476,0.2084
523,-647497.0,-6166.6381,0.2078
524,-595614.0,-5839.3529,0.2071
525,-706565.0,-7137.0202,0.2065
526,-775791.0,-7250.3832,0.2059
527,-593567.0,-5819.2843,0.2053
528,-863871.0,-8905.8866,0.2047
529,-512743.0,-4791.9907,0.2041
530,-666293.0,-6227.0374,0.2034
531,-941949.0,-8886.3113,0.2028
532,-854567.0,-8216.9904,0.2022
533,-459965.0,-4181.5,0.2016
534,-517989.0,-4624.9018,0.201
535,-521572.0,-4967.3524,0.2004
536,-715715.0,-6688.9252,0.1998
537,-719701.0,-7269.7071,0.1992
538,-750283.0,-7011.9907,0.1986
539,-850757.0,-8259.7767,0.198
540,-577126.0,-5603.165,0.1974
541,-791615.0,-7837.7723,0.1968
542,-778092.0,-7554.2913,0.1962
543,-606594.0,-5514.4909,0.1956
544,-866546.0,-8665.46,0.1951
545,-500760.0,-4680.0,0.1945
546,-894928.0,-8210.3486,0.1939
547,-812734.0,-7595.6449,0.1933
548,-759451.0,-7519.3168,0.1927
549,-564849.0,-5648.49,0.1922
550,-515097.0,-4725.6606,0.1916
551,-625869.0,-5960.6571,0.191
552,-793533.0,-7347.5278,0.1904
553,-876065.0,-8343.4762,0.1899
554,-771990.0,-7082.4771,0.1893
555,-864630.0,-8394.466,0.1887
556,-552131.0,-4974.1532,0.1882
557,-608219.0,-5684.2897,0.1876
558,-816249.0,-7924.7476,0.187
559,-589962.0,-5959.2121,0.1865
560,-696887.0,-6765.8932,0.1859
561,-724219.0,-6963.6442,0.1853
562,-654165.0,-6541.65,0.1848
563,-868235.0,-8268.9048,0.1842
564,-643779.0,-5852.5364,0.1837
565,-686124.0,-6534.5143,0.1831
566,-716820.0,-7027.6471,0.1826
567,-975347.0,-9562.2255,0.182
568,-686732.0,-6799.3267,0.1815
569,-696734.0,-6333.9455,0.1809
570,-891814.0,-8918.14,0.1804
571,-795899.0,-7508.4811,0.1799
572,-702973.0,-6759.3558,0.1793
573,-663298.0,-6439.7864,0.1788
574,-747164.0,-7048.717,0.1782
575,-634938.0,-5825.1193,0.1777
576,-568957.0,-5268.1204,0.1772
577,-574954.0,-5582.0777,0.1766
578,-801928.0,-7637.4095,0.1761
579,-706171.0,-6856.0291,0.1756
580,-794021.0,-7861.5941,0.1751
581,-853717.0,-7978.6636,0.1745
582,-676562.0,-6443.4476,0.174
583,-726092.0,-6723.0741,0.1735
584,-647187.0,-5883.5182,0.173
585,-714015.0,-6611.25,0.1725
586,-805570.0,-7897.7451,0.1719
587,-541721.0,-5015.9352,0.1714
588,-559669.0,-5279.8962,0.1709
589,-841441.0,-8331.099,0.1704
590,-871131.0,-8711.31,0.1699
591,-620555.0,-5745.8796,0.1694
592,-696047.0,-6566.4811,0.1689
593,-679958.0,-6475.7905,0.1684
594,-541701.0,-4924.5545,0.1679
595,-615700.0,-5497.3214,0.1673
596,-596022.0,-5730.9808,0.1668
597,-518580.0,-4714.3636,0.1663
598,-831153.0,-7695.8611,0.1658
599,-633966.0,-5870.0556,0.1653
600,-578637.0,-5260.3364,0.1649
601,-688883.0,-6438.1589,0.1644
602,-611305.0,-5458.0804,0.1639
603,-614864.0,-5640.9541,0.1634
604,-872402.0,-8469.9223,0.1629
605,-479746.0,-4361.3273,0.1624
606,-776829.0,-7260.0841,0.1619
607,-521722.0,-4786.4404,0.1614
608,-726749.0,-6729.1574,0.1609
609,-707409.0,-6611.2991,0.1605
610,-532464.0,-5071.0857,0.16
611,-603372.0,-5339.5752,0.1595
612,-678681.0,-6114.2432,0.159
613,-798051.0,-7389.3611,0.1585
614,-592029.0,-5585.1792,0.1581
615,-601896.0,-5625.1963,0.1576
616,-529824.0,-4688.708,0.1571
617,-514965.0,-4681.5,0.1566
618,-768788.0,-7118.4074,0.1562
619,-480203.0,-4573.3619,0.1557
620,-582954.0,-5448.1682,0.1552
621,-685246.0,-6588.9038,0.1548
622,-587551.0,-5542.934,0.1543
623,-967888.0,-9217.981,0.1538
624,-580187.0,-5525.5905,0.1534
625,-548817.0,-5277.0865,0.1529
626,-682806.0,-6264.2752,0.1525
627,-648229.0,-6115.3679,0.152
628,-679909.0,-6475.3238,0.1516
629,-730361.0,-6890.1981,0.1511
630,-568825.0,-5266.8981,0.1506
